年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023.0,8.0,12.0,13.0,17.0,0.0,A3,新北市,石碇區,國道5號,2.0,500.0,2.5,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,雨,有照明且開啟,國道,80.0,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,13,追撞,1.0,女,57.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,無法檢測,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,20.0,20.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,600.0,29.6,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明且開啟,國道,50.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,36.0,未受傷,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,使用車輛自動駕駛或先進駕駛輔助系統設備(裝置)不符規定,否
2023.0,8.0,13.0,8.0,40.0,14.0,A3,宜蘭縣,蘇澳鎮,國道5號,50.0,500.0,50.5,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1.0,男,44.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,11.0,0.0,23.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,400.0,30.4,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,23.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,12.0,27.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,陰,有照明未開啟或故障,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,67.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,14.0,41.0,7.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,900.0,30.9,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,陰,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,56.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,15.0,52.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,200.0,30.2,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,35.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,飲食、抽(點)菸、拿(撿)物品分心駕駛,否
2023.0,8.0,13.0,17.0,45.0,37.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,600.0,30.6,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,33.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,23.0,32.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,100.0,31.1,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,41.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,13.0,10.0,50.0,28.0,A3,宜蘭縣,礁溪鄉,國道5號,28.0,500.0,28.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,30,其他,1.0,無或物(動物、堆置物),-1.0, , , , , , , ,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否
2023.0,8.0,13.0,17.0,24.0,10.0,A3,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,北側,輔助,0.0,0.0,0.0,陰,有照明且開啟,國道,90.0,直路,減速車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,47.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,乘客、車上動(生)物干擾分心駕駛,否
2023.0,8.0,13.0,13.0,40.0,0.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,北側,服務區,0.0,0.0,0.0,晴,有照明未開啟或故障,其他,25.0,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,17,其他,1.0,女,39.0,未受傷,繫安全帶(使用幼童安全椅),非駕駛人,人,乘客,其他,非駕駛人，未檢測,開啟或關閉車門不當,否
2023.0,8.0,14.0,18.0,7.0,45.0,A3,宜蘭縣,頭城鎮,國道5號,32.0,400.0,32.4,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,25.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,8.0,14.0,3.0,39.0,12.0,A3,宜蘭縣,五結鄉,國道5號,43.0,400.0,43.4,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,陰,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,39.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023.0,8.0,14.0,7.0,27.0,28.0,A3,宜蘭縣,壯圍鄉,國道5號,41.0,400.0,41.4,北分局,頭城工務段,南側,交流道,0.0,0.0,0.0,晴,無照明,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,27.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,15.0,14.0,11.0,16.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,30.0,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,14,倒車撞,1.0,男,65.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,8.0,15.0,23.0,26.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,25.0,800.0,25.8,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,24,撞非固定設施,1.0,男,46.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),租賃車,其他,無法檢測,違反其他號誌,否
2023.0,8.0,16.0,23.0,50.0,0.0,A3,宜蘭縣,宜蘭市,國道5號,37.0,800.0,37.8,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,20.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,16.0,8.0,0.0,0.0,A3,臺北市,南港區,國道5號,0.0,200.0,0.2,北分局,頭城工務段,北側,輔助,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,80.0,直路,減速車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,24.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,8.0,17.0,12.0,16.0,37.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,陰,有照明未開啟或故障,其他,25.0,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,男,47.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,8.0,17.0,12.0,35.0,0.0,A3,新北市,石碇區,國道5號,5.0,500.0,5.5,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,46.0,未受傷,繫安全帶(使用幼童安全椅),使用手持或有礙駕駛安全,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,18.0,16.0,30.0,15.0,A3,宜蘭縣,頭城鎮,國道5號,26.0,500.0,26.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,陰,有照明且開啟,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,33.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,18.0,19.0,58.0,0.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,晴,有照明且開啟,其他,25.0,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,男,58.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,8.0,18.0,20.0,17.0,0.0,A3,新北市,坪林區,國道5號,13.0,700.0,13.7,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,陰,有照明且開啟,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,24.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,19.0,10.0,20.0,0.0,A3,新北市,坪林區,國道5號,15.0,0.0,15.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,30,其他,1.0,男,32.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),租賃車,其他,無法檢測,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否
2023.0,8.0,19.0,16.0,25.0,52.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,400.0,29.4,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,44.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,19.0,16.0,5.0,12.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,31.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,19.0,15.0,50.0,0.0,A3,新北市,石碇區,國道5號,8.0,700.0,8.7,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,51.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,20.0,11.0,11.0,0.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,晴,有照明且開啟,國道,30.0,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,女,49.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,8.0,20.0,19.0,1.0,0.0,A3,宜蘭縣,蘇澳鎮,國道5號,51.0,0.0,51.0,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,57.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023.0,8.0,20.0,19.0,10.0,12.0,A3,宜蘭縣,蘇澳鎮,國道5號,51.0,0.0,51.0,北分局,頭城工務段,南側,路肩,0.0,0.0,0.0,晴,無照明,國道,90.0,直路,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,26.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,8.0,20.0,21.0,4.0,53.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,500.0,29.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明且開啟,國道,40.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,47.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,爭(搶)道行駛,否
2023.0,8.0,20.0,13.0,57.0,57.0,A3,新北市,石碇區,國道5號,5.0,0.0,5.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,54.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,無法檢測,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,21.0,22.0,0.0,0.0,A3,新北市,坪林區,國道5號,19.0,0.0,19.0,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,19.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,21.0,11.0,15.0,0.0,A3,新北市,石碇區,國道5號,6.0,500.0,6.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,18,路上翻車、摔倒,1.0,男,59.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,21.0,12.0,50.0,55.0,A3,新北市,坪林區,國道5號,13.0,0.0,13.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,有照明且開啟,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,39.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,8.0,22.0,16.0,15.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,300.0,31.3,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,無照明,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,65.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,22.0,16.0,21.0,29.0,A3,新北市,石碇區,國道5號,4.0,600.0,4.6,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,29.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,22.0,16.0,35.0,42.0,A3,新北市,石碇區,國道5號,8.0,0.0,8.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,有照明未開啟或故障,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,28.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,23.0,9.0,16.0,32.0,A3,新北市,坪林區,國道5號,15.0,200.0,15.2,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,66.0,未受傷,繫安全帶(使用幼童安全椅),未使用,大貨車,自用,其他,經檢測無酒精反應,施工安全防護措施未依規定或未盡完善(備),否
2023.0,8.0,24.0,14.0,41.0,23.0,A3,宜蘭縣,頭城鎮,國道5號,28.0,700.0,28.7,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,陰,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,51.0,未受傷,繫安全帶(使用幼童安全椅),未使用,大客車,自用大客車,其他,經檢測無酒精反應,未保持行車安全間隔,否
2023.0,8.0,25.0,17.0,37.0,7.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,700.0,29.7,北分局,頭城工務段,南側,交流道,0.0,0.0,0.0,陰,無照明,國道,40.0,彎曲路及附近,環道匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1.0,男,44.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,26.0,14.0,23.0,0.0,A3,新北市,坪林區,國道5號,14.0,700.0,14.7,北分局,頭城工務段,南側,交流道,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,40.0,三岔路,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,附標記,車道線(附標記),未繪設快慢車道分隔線,有,16,側撞,1.0,男,51.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,有號誌路口，轉彎車未讓直行車先行,否
2023.0,8.0,26.0,17.0,38.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,500.0,29.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,有照明且開啟,國道,40.0,直路,直線匝道,水泥,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,53.0,未受傷,繫安全帶(使用幼童安全椅),未使用,大客車,遊覽車,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,26.0,18.0,40.0,0.0,A3,宜蘭縣,五結鄉,國道5號,44.0,700.0,44.7,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,45.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,乘客、車上動(生)物干擾分心駕駛,否
2023.0,8.0,26.0,13.0,36.0,0.0,A3,宜蘭縣,宜蘭市,國道5號,39.0,800.0,39.8,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,30,其他,1.0,無或物(動物、堆置物),-1.0, , , , , , , ,被車輛輾壓之不明物體彈飛,否
2023.0,8.0,26.0,14.0,45.0,0.0,A3,新北市,坪林區,國道5號,13.0,0.0,13.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,有照明且開啟,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,27.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,8.0,26.0,9.0,53.0,41.0,A3,新北市,坪林區,國道5號,14.0,800.0,14.8,北分局,頭城工務段,南側,交流道,0.0,0.0,0.0,晴,有照明且開啟,國道,40.0,三岔路,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,30.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,爭(搶)道行駛,否
2023.0,8.0,27.0,13.0,48.0,20.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,300.0,31.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,有照明且開啟,國道,90.0,直路,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,33.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
