年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023,12,3,03,50,35,A2,嘉義縣,民雄鄉,國道1號,254,700,254.7,南分局,新營工務段,北側,中線,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,46,受傷,不明,不明,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,2,14,33,00,A2,雲林縣,斗南鎮,國道1號,240,800,240.8,中分局,斗南工務段,南側,內側,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,66,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,14,19,34,52,A2,嘉義縣,太保市,國道1號,265,700,265.7,南分局,新營工務段,南側,中線,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,28,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,無法檢測,恍神、緊張、心不在焉分心駕駛,是
2023,12,16,10,43,00,A2,嘉義縣,大林鎮,國道1號,250,200,250.2,中分局,斗南工務段,北側,內側,0,0,1,晴,有照明未開啟或故障,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,47,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,16,19,28,52,A2,雲林縣,西螺鎮,國道1號,232,700,232.7,中分局,斗南工務段,北側,外側,0,0,7,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,52,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,18,08,18,00,A2,雲林縣,虎尾鎮,國道1號,235,300,235.3,中分局,斗南工務段,北側,中線,0,0,1,晴,有照明未開啟或故障,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,20,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,13,14,20,10,A2,雲林縣,虎尾鎮,國道1號,234,800,234.8,中分局,斗南工務段,北側,外側,0,1,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,41,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,12,16,10,30,12,A2,嘉義縣,大林鎮,國道1號,248,800,248.8,中分局,斗南工務段,北側,內側,0,0,2,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,23,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,1,17,50,00,A2,彰化縣,埤頭鄉,國道1號,219,800,219.8,中分局,斗南工務段,北側,內側,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,23,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023,12,3,14,56,22,A2,彰化縣,溪州鄉,國道1號,222,800,222.8,中分局,斗南工務段,北側,中線,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,38,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,12,9,15,40,28,A2,彰化縣,埤頭鄉,國道1號,218,200,218.2,中分局,斗南工務段,北側,內側,0,0,1,晴,有照明未開啟或故障,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,26,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,10,01,55,00,A2,彰化縣,埤頭鄉,國道1號,219,300,219.3,中分局,斗南工務段,南側,外側車道,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,33,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,12,11,16,02,31,A2,彰化縣,溪湖鎮,國道1號,209,800,209.8,中分局,斗南工務段,南側,內側,0,0,3,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,67,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,17,02,07,30,A2,彰化縣,秀水鄉,國道1號,205,500,205.5,中分局,斗南工務段,南側,外側,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,女,54,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023,12,16,21,10,00,A2,彰化縣,溪湖鎮,國道1號,209,200,209.2,中分局,斗南工務段,南側,輔助,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,29,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,9,10,14,00,A2,彰化縣,田尾鄉,國道1號,217,600,217.6,中分局,斗南工務段,北側,內側,0,0,3,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,24,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,17,19,19,00,A2,彰化縣,彰化市,國道1號,196,400,196.4,中分局,斗南工務段,北側,中線,0,0,1,晴,無照明,國道,110,直路,機車專用道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,59,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023,12,24,17,50,00,A2,彰化縣,埤頭鄉,國道1號,220,0,220,中分局,斗南工務段,北側,入口匝道,0,0,1,晴,有照明且開啟,國道,40,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,42,未受傷,繫安全帶(使用幼童安全椅),未使用,大貨車,自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,12,26,18,25,00,A2,彰化縣,秀水鄉,國道1號,205,200,205.2,中分局,斗南工務段,北側,中線,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,18,路上翻車、摔倒,1,男,58,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他不當駕車行為,否
2023,12,29,14,36,48,A2,彰化縣,大村鄉,國道1號,205,900,205.9,中分局,斗南工務段,北側,內側,0,0,2,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,47,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,29,17,47,00,A2,彰化縣,埤頭鄉,國道1號,219,400,219.4,中分局,斗南工務段,北側,內側車道,0,0,2,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,33,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,29,15,39,01,A2,彰化縣,溪州鄉,國道1號,222,700,222.7,中分局,斗南工務段,北側,內側,0,0,1,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,18,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,2,15,35,00,A2,臺中市,西屯區,國道1號,177,900,177.9,中分局,斗南工務段,南側, ,0,2,0,晴,無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,30,未受傷,未戴安全帽或未繫安全帶(未使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,5,02,19,00,A2,臺中市,潭子區,國道1號,172,400,172.4,中分局,苗栗工務段,北側,中線,0,0,1,陰,無照明,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,64,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,5,17,26,00,A2,臺中市,神岡區,國道1號,166,900,166.9,中分局,苗栗工務段,北側,輔助,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,肇事逃逸尚未查獲,-1, , , , , , , ,肇事逃逸未查獲，無法查明肇因,是
2023,12,11,22,33,00,A2,臺中市,神岡區,國道4號,12,800,12.8,中分局,苗栗工務段,西側,中線,0,0,2,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,32,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他不當駕車行為,否
2023,12,13,17,43,57,A2,臺中市,后里區,國道1號,161,0,161,中分局,苗栗工務段,南側,內側,0,0,2,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,16,側撞,1,男,65,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他不當駕車行為,否
2023,12,16,18,37,00,A2,臺中市,西屯區,國道1號,177,300,177.3,中分局,斗南工務段,南側,外側,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,48,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,19,15,50,34,A2,臺中市,后里區,國道1號,163,300,163.3,中分局,苗栗工務段,南側,中線,0,0,1,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,29,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,15,17,50,20,A2,臺中市,潭子區,國道4號,26,100,26.1,中分局,苗栗工務段,東側,外側,0,0,2,晴,有照明且開啟,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,45,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,22,17,24,49,A2,臺中市,神岡區,國道1號,164,800,164.8,中分局,苗栗工務段,南側,中線,0,0,2,晴,有照明且開啟,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,40,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,31,16,10,00,A2,臺中市,神岡區,國道1號,164,900,164.9,中分局,苗栗工務段,北側,外側,0,0,2,晴,有照明未開啟或故障,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,28,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,31,20,00,45,A2,臺中市,后里區,國道1號,158,0,158,中分局,苗栗工務段,北側,服務區,0,0,1,晴,有照明且開啟,國道,30,休息站或服務區,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,車道線(附標記),未繪設快慢車道分隔線,有,3,穿越道路中,1,男,43,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛未依規定暫停讓行人先行,否
2023,12,28,09,03,00,A2,臺中市,神岡區,國道1號,167,900,167.9,中分局,苗栗工務段,南側,內側,0,0,2,雨,有照明未開啟或故障,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,42,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,6,10,03,43,A2,苗栗縣,銅鑼鄉,國道1號,144,500,144.5,中分局,苗栗工務段,南側,內側,0,0,2,陰,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,34,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,使用車輛自動駕駛或先進駕駛輔助系統設備(裝置)不符規定,否
2023,12,10,22,09,00,A2,苗栗縣,銅鑼鄉,國道1號,136,200,136.2,中分局,苗栗工務段,北側,中線,0,0,3,晴,有照明且開啟,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,20,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,12,11,16,15,00,A2,苗栗縣,銅鑼鄉,國道1號,140,500,140.5,中分局,苗栗工務段,北側,外側,0,0,6,晴,有照明未開啟或故障,國道,100,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,62,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,12,9,16,18,40,A2,苗栗縣,三義鄉,國道1號,148,300,148.3,中分局,苗栗工務段,南側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,26,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,14,06,10,22,A2,苗栗縣,銅鑼鄉,國道1號,133,700,133.7,中分局,苗栗工務段,北側,外側,0,0,2,晴,有照明未開啟或故障,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,36,未受傷,繫安全帶(使用幼童安全椅),未使用,大貨車,營業用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,12,11,21,00,26,A2,苗栗縣,銅鑼鄉,國道1號,138,900,138.9,中分局,苗栗工務段,北側,內側,0,0,3,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,37,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,23,23,45,01,A2,苗栗縣,三義鄉,國道1號,146,700,146.7,中分局,苗栗工務段,南側,內側,0,0,5,雨,有照明且開啟,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,28,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,25,22,53,11,A2,苗栗縣,頭份市,國道1號,116,600,116.6,中分局,苗栗工務段,北側,內側,0,0,3,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,29,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,25,21,57,49,A2,苗栗縣,造橋鄉,國道1號,117,800,117.8,中分局,苗栗工務段,北側,中內,0,0,2,晴,有照明且開啟,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,63,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,27,06,13,00,A2,苗栗縣,頭屋鄉,國道1號,124,200,124.2,中分局,苗栗工務段,北側,內側,0,0,1,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,53,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023,12,28,21,05,58,A2,苗栗縣,頭屋鄉,國道1號,125,100,125.1,中分局,苗栗工務段,北側,交流道,0,0,2,陰,有照明且開啟,國道,40,彎曲路及附近,加速車道,柏油,乾燥,無缺陷,無障礙物,良好,閃光號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,50,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否
2023,12,2,11,00,00,A2,新竹市,東區,國道1號,94,500,94.5,北分局,關西工務段,南側,內側,0,0,1,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,52,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,4,06,25,00,A2,新竹縣,湖口鄉,國道1號,84,500,84.5,北分局,中壢工務段,北側,內側,0,0,1,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,30,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),租賃車,其他,呼氣達0.25以上未滿0.40 mg/L或血液 0.05%以上未滿0.08%,酒醉(後)駕駛,否
2023,12,4,06,27,00,A2,新竹市,東區,國道1號,94,400,94.4,北分局,關西工務段,南側,外側,0,0,2,雨,有照明未開啟或故障,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,24,未受傷,繫安全帶(使用幼童安全椅),未使用,大客車,民營客運,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,4,16,05,00,A2,新竹縣,湖口鄉,國道1號,76,300,76.3,北分局,中壢工務段,南側,中線,0,0,1,雨,無照明,國道,100,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,18,路上翻車、摔倒,1,男,26,受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,呼氣未滿0.15 mg/L或血液檢測未滿0.03%,車輛或機械操作不當(慎),否
2023,12,8,13,51,01,A2,新竹市,東區,國道1號,93,0,93,北分局,中壢工務段,北側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,24,未受傷,繫安全帶(使用幼童安全椅),未使用,軍車,小型車,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,9,10,22,00,A2,新竹縣,竹北市,國道1號,91,600,91.6,北分局,中壢工務段,北側,內側,0,0,3,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,23,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,10,15,43,00,A2,桃園市,楊梅區,國道1號,72,600,72.6,北分局,中壢工務段,南側,內側,0,0,1,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,28,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,12,11,08,50,33,A2,桃園市,楊梅區,國道1號,74,0,74,北分局,中壢工務段,北側,外側,0,0,1,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,19,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道不當,否
2023,12,14,19,20,00,A2,新竹市,東區,國道1號,94,800,94.8,北分局,關西工務段,北側,內側,0,0,2,晴,有照明且開啟,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,36,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023,12,15,08,30,18,A2,新竹縣,竹北市,國道1號,87,800,87.8,北分局,中壢工務段,南側,內側,0,0,1,晴,有照明未開啟或故障,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,46,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023,12,15,02,35,00,A2,新竹縣,湖口鄉,國道1號,76,0,76,北分局,中壢工務段,北側,外側,0,0,6,晴,無照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,32,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,相關跡證不足且無具體影像紀錄，當事人各執一詞，經分析後無法釐清肇事原因,否
